symbol,category,horizon,model,ml_return,bh_return,ml_sharpe,bh_sharpe,return_diff,sharpe_diff,beats_bh_return,beats_bh_sharpe
MSTR,volatility,5,Decision Tree,-0.30907007049125623,-0.5369339559125952,-0.44058827935077777,-0.6221408696435571,0.22786388542133895,0.18155259029277931,True,True
MSTR,volatility,5,Random Forest,0.0,-0.5369339559125952,0.0,-0.6221408696435571,0.5369339559125952,0.6221408696435571,True,True
MSTR,volatility,5,XGBoost,0.5588411246286731,-0.5369339559125952,1.195794944586687,-0.6221408696435571,1.0957750805412683,1.817935814230244,True,True
MSTR,volatility,10,Logistic Regression,0.0,-0.5369339559125952,0.0,-0.6221408696435571,0.5369339559125952,0.6221408696435571,True,True
MSTR,volatility,10,Decision Tree,0.0,-0.5369339559125952,0.0,-0.6221408696435571,0.5369339559125952,0.6221408696435571,True,True
MSTR,volatility,10,Random Forest,0.0,-0.5369339559125952,0.0,-0.6221408696435571,0.5369339559125952,0.6221408696435571,True,True
MSTR,volatility,10,XGBoost,0.6382445191684101,-0.5369339559125952,1.664135303992153,-0.6221408696435571,1.1751784750810053,2.2862761736357102,True,True
PLTR,volatility,5,Logistic Regression,0.0,1.5601093165730098,0.0,1.7518788406558994,-1.5601093165730098,-1.7518788406558994,False,False
PLTR,volatility,5,Decision Tree,0.16284689143301545,1.5601093165730098,0.7193160535186829,1.7518788406558994,-1.3972624251399943,-1.0325627871372165,False,False
PLTR,volatility,5,Random Forest,0.14479855301014677,1.5601093165730098,1.1223282881645518,1.7518788406558994,-1.415310763562863,-0.6295505524913476,False,False
PLTR,volatility,5,XGBoost,0.46491956664183065,1.5601093165730098,1.6123162377073537,1.7518788406558994,-1.0951897499311791,-0.13956260294854572,False,False
PLTR,volatility,10,Logistic Regression,0.0,1.5601093165730098,0.0,1.7518788406558994,-1.5601093165730098,-1.7518788406558994,False,False
PLTR,volatility,10,Decision Tree,-0.04664482088611088,1.5601093165730098,-0.23997611411492759,1.7518788406558994,-1.6067541374591205,-1.9918549547708269,False,False
PLTR,volatility,10,Random Forest,0.0,1.5601093165730098,0.0,1.7518788406558994,-1.5601093165730098,-1.7518788406558994,False,False
PLTR,volatility,10,XGBoost,0.08182712166199635,1.5601093165730098,0.5313902286860105,1.7518788406558994,-1.4782821949110134,-1.220488611969889,False,False
